время[c],напряжение[В]
0.494223,0.967742
0.494869,0.972630
0.495537,0.967742
0.496266,0.967742
0.496980,0.967742
0.497724,0.967742
0.498456,0.967742
0.499135,0.967742
0.499781,0.972630
0.500352,0.972630
0.500909,0.972630
0.501471,0.977517
0.502030,0.977517
0.502586,0.972630
0.503141,0.972630
0.503701,0.972630
0.504267,0.972630
0.504830,0.972630
0.505388,0.967742
0.506020,0.967742
0.506667,0.967742
0.507301,0.972630
0.507885,0.972630
0.508510,0.967742
0.509148,0.962854
0.509783,0.967742
0.510412,0.967742
0.511032,0.972630
0.511610,0.972630
0.512267,0.967742
0.512925,0.967742
0.513573,0.972630
0.514194,0.967742
0.514817,0.967742
0.515462,0.967742
0.516142,0.967742
0.516822,0.972630
0.517472,0.972630
0.518071,0.972630
0.518701,0.972630
0.519293,0.972630
0.519902,0.972630
0.520489,0.972630
0.521119,0.972630
0.521713,0.967742
0.522330,0.972630
0.522967,0.967742
0.523582,0.972630
0.524191,0.967742
0.524975,0.967742
0.525915,0.967742
0.526903,0.967742
0.527630,0.967742
0.528389,0.967742
0.529166,0.972630
0.529881,0.967742
0.530765,0.967742
0.531640,0.967742
0.532531,0.967742
0.533265,0.972630
0.534034,0.967742
0.534787,0.967742
0.535551,0.967742
0.536291,0.972630
0.537027,0.967742
0.537756,0.967742
0.538466,0.972630
0.539217,0.972630
0.539970,0.972630
0.540722,0.967742
0.541502,0.967742
0.542397,0.972630
0.543293,0.967742
0.544136,0.967742
0.545012,0.972630
0.545793,0.962854
0.546480,0.972630
0.547123,0.967742
0.547778,0.962854
0.548419,0.967742
0.549155,0.972630
0.549903,0.962854
0.550835,0.967742
0.551846,0.967742
0.552666,0.967742
0.553405,0.967742
0.554329,0.967742
0.555222,0.972630
0.556071,0.967742
0.556979,0.967742
0.557791,0.967742
0.558524,0.967742
0.559165,0.972630
0.559806,0.967742
0.560438,0.967742
0.561076,0.967742
0.561718,0.967742
0.562405,0.967742
0.563109,0.967742
0.563797,0.967742
0.564481,0.967742
0.565127,0.967742
0.565782,0.962854
0.566476,0.972630
0.567246,0.972630
0.567933,0.967742
0.568627,0.967742
0.569318,0.972630
0.569950,0.967742
0.570571,0.972630
0.571176,0.967742
0.571797,0.967742
0.572436,0.962854
0.573066,0.967742
0.573688,0.967742
0.574327,0.967742
0.574938,0.972630
0.575520,0.967742
0.576156,0.967742
0.576797,0.977517
0.577435,0.972630
0.578095,0.972630
0.578777,0.977517
0.579454,0.972630
0.580146,0.972630
0.580856,0.967742
0.581533,0.967742
0.582182,0.967742
0.582835,0.972630
0.583478,0.967742
0.584168,0.967742
0.584880,0.967742
0.585600,0.967742
0.586357,0.972630
0.587082,0.967742
0.587802,0.972630
0.588509,0.962854
0.589238,0.967742
0.589945,0.967742
0.590637,0.967742
0.591346,0.967742
0.592054,0.962854
0.592767,0.972630
0.593452,0.972630
0.594141,0.967742
0.594855,0.967742
0.595550,0.967742
0.596254,0.967742
0.596972,0.962854
0.597680,0.967742
0.598380,0.972630
0.599025,0.967742
0.599680,0.972630
0.600421,0.972630
0.601160,0.967742
0.601911,0.967742
0.602626,0.967742
0.603317,0.972630
0.603950,0.972630
0.604578,0.967742
0.605206,0.967742
0.605859,0.972630
0.606499,0.972630
0.607112,0.967742
0.607737,0.967742
0.608373,0.972630
0.609012,0.967742
0.609645,0.967742
