время[c],напряжение[В]
0.745823,3.088954
0.746406,3.074291
0.746976,3.074291
0.747557,3.084066
0.748126,3.084066
0.748695,3.074291
0.749284,3.088954
0.749880,3.084066
0.750522,3.074291
0.751184,3.079179
0.751824,3.088954
0.752506,3.079179
0.753179,3.084066
0.753862,3.074291
0.754556,3.084066
0.755234,3.079179
0.755932,3.064516
0.756615,3.074291
0.757298,3.079179
0.757963,3.079179
0.758675,3.079179
0.759388,3.084066
0.760008,3.084066
0.760615,3.079179
0.761384,3.079179
0.762110,3.074291
0.762919,3.079179
0.763698,3.079179
0.764376,3.069404
0.765060,3.084066
0.765858,3.079179
0.766594,3.074291
0.767285,3.074291
0.767982,3.069404
0.768695,3.074291
0.769425,3.079179
0.770148,3.079179
0.770869,3.069404
0.771579,3.079179
0.772347,3.079179
0.773118,3.074291
0.773879,3.074291
0.774603,3.069404
0.775259,3.074291
0.775904,3.069404
0.776559,3.079179
0.777199,3.074291
0.777875,3.069404
0.778609,3.079179
0.779375,3.069404
0.780563,3.079179
0.781534,3.074291
0.782355,3.074291
0.783184,3.074291
0.783962,3.079179
0.784750,3.084066
0.785563,3.074291
0.786420,3.079179
0.787107,3.079179
0.787789,3.079179
0.788453,3.069404
0.789116,3.069404
0.789895,3.069404
0.790635,3.069404
0.791320,3.074291
0.791991,3.064516
0.792744,3.069404
0.793459,3.069404
0.794160,3.069404
0.794851,3.074291
0.795580,3.079179
0.796269,3.069404
0.796959,3.069404
0.797638,3.074291
0.798362,3.079179
0.799093,3.074291
0.799809,3.079179
0.800508,3.079179
0.801174,3.074291
0.801904,3.084066
0.802592,3.074291
0.803278,3.079179
0.803942,3.079179
0.804658,3.064516
0.805374,3.074291
0.806083,3.074291
0.806791,3.079179
0.807479,3.079179
0.808152,3.069404
0.808832,3.069404
0.809546,3.079179
0.810219,3.079179
0.810903,3.074291
0.811593,3.079179
0.812288,3.074291
0.812967,3.079179
0.813708,3.079179
0.814440,3.079179
0.815128,3.074291
